,matchId,playerId,interveningOpponents,interveningTeammates,minute,second,outcome,converted_seconds,distance,angle,angle_degrees,interferenceOnShooter_encoded,bodyPart_head,bodyPart_left foot,bodyPart_other,bodyPart_right foot,playType_free kick,playType_olimpico,playType_open play,playType_penalty
2349,m_83,p_18,1,0,33.0,45,missed chance,1.0,8.015166872872953,-0.09370969136749073,-5.369169814830743,3.0,False,True,False,False,False,False,True,False
2350,m_69,p_57,6,2,32.0,3,saved by keeper,1.0,16.764286444701426,-0.6376553152076503,-36.53495834548254,2.0,False,False,False,True,False,False,True,False
2351,m_2,p_6,2,0,56.0,20,blocked shot,1.0,9.59793727839477,-0.1569268688457766,-8.991247277066003,2.0,False,True,False,False,False,False,True,False
2352,m_229,p_42,3,1,14.0,19,missed chance,1.0,24.26409899419305,-0.39022595469822396,-22.35830026067149,1.0,False,False,False,True,False,False,True,False
2353,m_177,p_70,2,0,54.0,24,missed chance,1.0,9.35109084545755,0.16110509889039673,9.230642224457494,3.0,True,False,False,False,False,False,True,False
2354,m_205,p_38,2,0,53.0,43,saved by keeper,1.0,21.580903595540203,1.1795339751962548,67.58231857103412,3.0,False,True,False,False,False,False,True,False
2355,m_226,p_4,2,0,49.0,43,missed chance,1.0,16.261958676617034,1.0041142724086471,57.53150995786493,2.0,False,True,False,False,False,False,True,False
2356,m_239,p_125,3,0,31.0,27,goal,1.0,7.731785046158488,0.36225233952041064,20.755530173259686,1.0,True,False,False,False,False,False,True,False
2357,m_178,p_26,1,0,17.0,12,,1.0,3.349283505467998,0.7325931754696884,41.9744970545001,,True,False,False,False,False,False,True,False
2358,m_129,p_22,2,0,17.0,56,missed chance,1.0,17.476100823696342,-0.04292893585351708,-2.459646843394369,2.0,False,True,False,False,False,False,True,False
2359,m_137,p_147,2,0,24.0,20,missed chance,1.0,7.0657766735158,-0.8354565091440458,-47.868131940686695,2.0,False,False,False,True,False,False,True,False
2360,m_70,p_69,2,0,60.0,42,blocked shot,1.0,19.17953336241526,0.35852657434571983,20.54205955329308,2.0,False,False,False,True,False,False,True,False
2361,m_185,p_108,3,1,25.0,0,saved by keeper,0.0,24.590780792809326,-0.39576083911552074,-22.675425777875322,2.0,False,False,False,True,False,False,True,False
2362,m_46,p_31,2,0,60.0,25,missed chance,1.0,21.23870523360593,-0.16507127204284863,-9.457887206911085,2.0,False,False,False,True,False,False,True,False
2363,m_131,p_64,3,0,46.0,41,goal,1.0,10.730820099135014,-0.3067207401550295,-17.573803900011985,2.0,False,True,False,False,False,False,True,False
2364,m_220,p_70,3,0,7.0,24,saved by keeper,1.0,24.311499336733636,-0.36729196033116573,-21.04427917606225,1.0,False,True,False,False,False,False,True,False
2365,m_3,p_47,3,0,19.0,33,missed chance,1.0,29.17384616398736,-0.394764752563766,-22.618354222430035,1.0,False,False,False,True,False,False,True,False
2366,m_162,p_89,3,0,17.0,31,missed chance,1.0,20.206855272406937,-0.5023879066642855,-28.784706730275882,2.0,False,True,False,False,False,False,True,False
2367,m_132,p_15,3,0,33.0,41,saved by keeper,1.0,27.112480520970415,-0.6877017925654956,-39.40241027758411,2.0,False,True,False,False,False,False,True,False
2368,m_151,p_15,4,0,80.0,20,missed chance,1.0,17.71705675330979,-0.028225139273468848,-1.6171813565387116,3.0,False,True,False,False,False,False,True,False
2369,m_79,p_157,2,1,93.0,57,missed chance,1.0,12.228593541368525,-0.28942029694073773,-16.582561520127324,1.0,True,False,False,False,False,False,True,False
2370,m_223,p_123,2,0,57.0,58,missed chance,1.0,17.021515796191597,1.015061619383513,58.15874673639004,1.0,False,False,False,True,False,False,True,False
2371,m_147,p_119,4,0,67.0,34,missed chance,1.0,23.415245033951706,0.13881679618150072,7.953616546727754,2.0,False,False,False,True,False,False,True,False
2372,m_77,p_99,5,2,60.0,3,saved by keeper,1.0,26.172399584294904,-0.5406160797844664,-30.975019708557706,2.0,False,False,False,True,False,False,True,False
2373,m_172,p_101,1,0,30.0,7,saved by keeper,1.0,14.5413651353647,1.0304947649599019,59.04300084252813,2.0,False,True,False,False,False,False,True,False
2374,m_105,p_149,1,0,53.0,15,saved by keeper,1.0,16.55653345359469,1.0330700041852667,59.190551181378076,2.0,False,True,False,False,False,False,True,False
2375,m_148,p_30,2,0,18.0,19,missed chance,1.0,7.020178060419836,-0.10703917812820736,-6.132893149295313,2.0,True,False,False,False,False,False,True,False
2376,m_150,p_131,3,0,42.0,2,blocked shot,1.0,18.072963232408792,0.48839503094882897,27.982974008529123,2.0,False,False,False,True,False,False,True,False
2377,m_96,p_57,3,0,56.0,58,blocked shot,1.0,21.48109866836424,0.2704983081307739,15.498411421322626,2.0,False,False,False,True,False,False,True,False
2378,m_85,p_112,2,0,85.0,22,saved by keeper,1.0,11.511776578790956,1.262781172290273,72.35203162081511,2.0,False,False,False,True,False,False,True,False
2379,m_63,p_155,1,0,74.0,13,saved by keeper,1.0,7.092989496679098,-1.249491603844418,-71.59059543731738,3.0,False,False,False,True,False,False,True,False
2380,m_73,p_144,1,0,44.0,44,saved by keeper,1.0,11.997741454123773,0.8148707588751408,46.68865533216814,2.0,False,True,False,False,False,False,True,False
2381,m_55,p_26,3,0,53.0,23,blocked shot,1.0,21.638863186406073,0.4793552876643523,27.465034870446882,3.0,False,False,False,True,False,False,True,False
2382,m_175,p_142,2,1,11.0,58,saved by keeper,1.0,38.49618162883171,-0.2088073326328054,-11.963778891244058,2.0,False,False,False,True,False,False,True,False
2383,m_235,p_110,3,0,46.0,17,missed chance,1.0,21.747997608975407,-0.46385324337997635,-26.576833159127236,1.0,False,False,False,True,False,False,True,False
2384,m_177,p_106,4,1,14.0,45,saved by keeper,1.0,23.473306115671054,-0.05327717940994767,-3.052557524551291,2.0,False,True,False,False,False,False,True,False
2385,m_87,p_97,2,0,5.0,21,missed chance,1.0,9.63433962448906,-0.37067631595629746,-21.23818846975366,2.0,True,False,False,False,False,False,True,False
2386,m_104,p_147,1,0,26.0,59,saved by keeper,1.0,8.656673726091334,0.7249155580541999,41.53460197987647,1.0,False,True,False,False,False,False,True,False
2387,m_211,p_62,2,0,31.0,29,blocked shot,1.0,15.816883384535654,-0.6625957904266405,-37.963942314581296,3.0,False,False,False,True,False,False,True,False
2388,m_203,p_37,5,1,59.0,39,blocked shot,1.0,25.00166794435923,-0.49925095764301103,-28.60497279080916,1.0,False,True,False,False,False,False,True,False
2389,m_212,p_50,3,0,41.0,53,missed chance,1.0,21.693319248100323,0.1499156584095237,8.589534509790635,2.0,False,True,False,False,False,False,True,False
2390,m_179,p_52,2,0,84.0,44,missed chance,1.0,15.430116655424223,-0.3986796289408252,-22.842660116150995,1.0,False,False,False,True,False,False,True,False
2391,m_96,p_134,2,0,14.0,7,blocked shot,1.0,18.72596592969239,0.8420696394930932,48.24703639905699,1.0,False,True,False,False,False,False,True,False
2392,m_176,p_136,2,0,88.0,26,missed chance,1.0,25.108743497037043,-0.2713519071308158,-15.547319041421613,1.0,False,True,False,False,False,False,True,False
2393,m_190,p_91,5,1,25.0,23,missed chance,1.0,19.464454783014087,-0.038541316449932285,-2.208254769459253,2.0,False,True,False,False,False,False,True,False
2394,m_213,p_73,1,0,52.0,30,saved by keeper,1.0,10.492759408277692,-0.3139146689671814,-17.98598565906585,2.0,False,False,False,True,False,False,True,False
2395,m_55,p_16,4,0,58.0,56,blocked shot,1.0,16.421610761432632,-0.7315477327099407,-41.91459759664404,2.0,False,False,False,True,False,False,True,False
2396,m_36,p_119,2,0,56.0,53,blocked shot,1.0,22.289908030317218,-0.08984753969462773,-5.147884824136303,3.0,False,False,False,True,False,False,True,False
2397,m_196,p_150,2,0,76.0,26,missed chance,1.0,24.444406313101574,0.3217505543966422,18.43494882292201,3.0,False,True,False,False,False,False,True,False
2398,m_91,p_10,3,0,59.0,39,goal,1.0,7.7461538843480255,0.06459306973611983,3.7009102816738726,3.0,False,True,False,False,False,False,True,False
2399,m_132,p_117,2,1,20.0,35,goal,1.0,11.048438803740554,-0.4434074583590162,-25.405375968594424,2.0,True,False,False,False,False,False,True,False
2400,m_8,p_40,5,3,29.0,31,missed chance,1.0,31.24812474373462,-0.29148744675838717,-16.701000480299875,1.0,False,True,False,False,False,False,True,False
2401,m_119,p_66,2,0,46.0,14,blocked shot,1.0,13.43134393871291,-0.26285647646266586,-15.060566718990616,1.0,False,False,False,True,False,False,True,False
2402,m_38,p_145,5,2,15.0,46,hit the post,1.0,25.428025876972832,0.4460592733568936,25.55731377602229,1.0,False,False,False,True,True,False,False,False
2403,m_140,p_79,5,1,52.0,18,missed chance,1.0,26.928730010901,-0.2718214798885893,-15.574223578616353,1.0,False,False,False,True,False,False,True,False
2404,m_91,p_117,1,0,54.0,19,missed chance,1.0,14.88056786550836,0.8801020829320395,50.426134892678625,2.0,False,True,False,False,False,False,True,False
2405,m_229,p_135,3,1,72.0,34,saved by keeper,1.0,22.777974009994832,-0.08791733674152559,-5.037292341319862,3.0,False,False,False,True,False,False,True,False
2406,m_102,p_120,3,0,3.0,45,saved by keeper,1.0,23.989301782252856,-0.6600925987947881,-37.820519998763686,1.0,False,False,False,True,False,False,True,False
2407,m_23,p_18,1,0,3.0,13,goal,1.0,11.370180297603024,0.26609777577973337,15.246279489997221,1.0,False,True,False,False,False,False,True,False
2408,m_23,p_154,4,0,87.0,15,missed chance,1.0,24.207248914323163,0.48193825195762635,27.613027823084476,2.0,False,True,False,False,False,False,True,False
2409,m_19,p_27,3,0,19.0,51,saved by keeper,1.0,26.44579361637688,0.7853981633974483,45.0,2.0,False,False,False,True,False,False,True,False
2410,m_143,p_117,1,0,46.0,28,missed chance,1.0,4.595671876885904,-0.7083902560829612,-40.58777192174527,2.0,False,False,False,True,False,False,True,False
2411,m_108,p_11,2,0,50.0,17,missed chance,1.0,16.632408123900763,0.416576080049319,23.868051232929915,1.0,False,True,False,False,False,False,True,False
2412,m_221,p_80,3,0,84.0,3,missed chance,1.0,10.791353019895142,-0.7033996637753802,-40.30183204525042,2.0,True,False,False,False,False,False,True,False
2413,m_201,p_127,1,0,18.0,2,missed chance,1.0,15.664332095560283,-0.6500127634370506,-37.24298797457859,2.0,False,True,False,False,False,False,True,False
2414,m_203,p_14,2,0,39.0,53,goal,1.0,19.00421005987884,-0.9062456958645658,-51.924053574936025,2.0,False,True,False,False,False,False,True,False
2415,m_130,p_60,2,0,66.0,32,blocked shot,1.0,14.459643840703686,-1.0067722424384336,-57.68380042264395,2.0,False,False,False,True,False,False,True,False
2416,m_220,p_17,1,0,21.0,13,missed chance,1.0,18.71503406355436,-0.0400854676888212,-2.296728118377485,3.0,False,False,False,True,False,False,True,False
2417,m_40,p_34,4,1,38.0,1,missed chance,1.0,24.262598789082755,-0.2176854422346815,-12.47245710148613,1.0,False,True,False,False,False,False,True,False
2418,m_172,p_50,2,0,79.0,40,blocked shot,1.0,7.4065984095264685,-0.5689038024772447,-32.59578683089035,3.0,True,False,False,False,False,False,True,False
2419,m_48,p_92,4,0,90.0,42,blocked shot,1.0,14.88056786550836,-0.690694243862857,-39.57386510732137,2.0,False,False,False,True,False,False,True,False
2420,m_209,p_29,2,0,38.0,20,saved by keeper,1.0,25.841758841069623,0.38603951983989,22.118435212082506,1.0,False,True,False,False,False,False,True,False
2421,m_44,p_130,5,2,29.0,58,saved by keeper,1.0,9.640171160306233,-0.18254415947114663,-10.459009912459756,2.0,True,False,False,False,False,False,True,False
2422,m_116,p_67,1,0,3.0,14,missed chance,1.0,20.70150960678955,0.012076707535092613,0.6919443721746463,2.0,False,True,False,False,False,False,True,False
2423,m_18,p_76,3,0,24.0,50,blocked shot,1.0,18.976366880939036,-0.05272154658443671,-3.020722108690584,2.0,False,False,False,True,False,False,True,False
2424,m_55,p_116,2,0,26.0,8,missed chance,1.0,15.425751197267509,-0.8882596530595169,-50.893529232065084,2.0,False,False,False,True,False,False,True,False
2425,m_94,p_126,1,0,42.0,30,saved by keeper,1.0,4.35949538364247,0.5396327183715613,30.918677249862228,1.0,False,True,False,False,False,False,True,False
2426,m_173,p_135,2,0,44.0,26,missed chance,1.0,24.04231478040332,0.39402324271102634,22.575868837400687,2.0,False,True,False,False,False,False,True,False
2427,m_99,p_100,3,1,86.0,13,saved by keeper,1.0,27.892411154290695,-0.6649422749323022,-38.09838597344855,2.0,False,True,False,False,False,False,True,False
2428,m_50,p_18,3,0,71.0,6,missed chance,1.0,23.07474160202016,0.10812073462990007,6.194861772147239,2.0,False,False,False,True,False,False,True,False
2429,m_128,p_97,3,1,10.0,17,missed chance,1.0,9.733211186448182,0.025688078910336243,1.4718185053612853,2.0,True,False,False,False,False,False,True,False
2430,m_180,p_31,2,0,82.0,45,blocked shot,1.0,12.79213821063547,-0.993634582147508,-56.9310679352973,3.0,False,True,False,False,False,False,True,False
2431,m_19,p_148,1,0,7.0,31,saved by keeper,1.0,15.208852685196213,0.18114731229097036,10.378976464410906,1.0,False,True,False,False,False,False,True,False
2432,m_161,p_25,1,0,82.0,13,saved by keeper,1.0,20.408944117714668,1.0033155122689847,57.48574437301899,2.0,False,False,False,True,False,False,True,False
2433,m_143,p_9,5,1,52.0,55,missed chance,1.0,12.854901788811924,-0.3156005704327187,-18.08258069771606,2.0,True,False,False,False,False,False,True,False
2434,m_128,p_77,2,0,62.0,23,blocked shot,1.0,22.369631199463257,-0.3888076972954592,-22.277040097229886,2.0,False,False,False,True,False,False,True,False
2435,m_51,p_35,2,0,11.0,32,missed chance,1.0,22.826217382650157,-0.1093026017799242,-6.262577771788776,1.0,False,False,False,True,False,False,True,False
2436,m_15,p_49,2,1,14.0,8,goal,1.0,11.492976115871816,0.4251152886195916,24.357311844388473,1.0,False,True,False,False,False,False,True,False
2437,m_6,p_156,1,0,62.0,45,saved by keeper,1.0,12.095391684439162,-1.3210051882879723,-75.68802200378546,2.0,False,False,False,True,False,False,True,False
2438,m_83,p_71,2,0,56.0,9,blocked shot,1.0,14.336450048739403,-0.8713246752136686,-49.923226475350425,2.0,False,False,False,True,False,False,True,False
2439,m_144,p_159,3,1,24.0,19,blocked shot,1.0,24.23866539230244,0.41307189528183774,23.667276235119207,2.0,False,False,False,True,False,False,True,False
2440,m_50,p_91,3,0,28.0,57,missed chance,1.0,28.643411109712474,-0.12214653669866418,-6.998481034973281,2.0,False,False,False,True,False,False,True,False
2441,m_98,p_38,2,0,4.0,49,blocked shot,1.0,10.23305428501188,0.024433064529144528,1.3999114780907773,3.0,False,True,False,False,False,False,True,False
2442,m_4,p_140,3,0,50.0,0,blocked shot,0.0,14.310443738752479,-0.8467073696076409,-48.51275876114129,2.0,False,False,False,True,False,False,True,False
2443,m_36,p_46,3,0,95.0,35,saved by keeper,1.0,18.9005952287223,-0.6355647674858184,-36.41517878415088,1.0,False,True,False,False,False,False,True,False
2444,m_143,p_74,1,0,89.0,29,saved by keeper,1.0,10.954715879474008,-0.8499912331335682,-48.70091028167388,2.0,True,False,False,False,False,False,True,False
2445,m_172,p_74,4,1,59.0,8,blocked shot,1.0,15.557609070805192,-0.37788045810623705,-21.6509554099575,2.0,False,False,False,True,False,False,True,False
2446,m_101,p_31,0,0,89.0,14,missed chance,1.0,2.6958486604407157,0.5900602138124775,33.80795991004192,1.0,False,True,False,False,False,False,True,False
2447,m_95,p_60,5,0,80.0,0,missed chance,0.0,9.930659595414598,1.1296674331868335,64.72517617498247,2.0,True,False,False,False,False,False,True,False
2448,m_60,p_106,3,0,70.0,14,saved by keeper,1.0,20.115230548020076,0.8202064691909634,46.99436901396919,3.0,False,False,False,True,False,False,True,False
2449,m_28,p_29,3,1,77.0,6,missed chance,1.0,23.39510418869726,-0.5495827948529779,-31.488774638079775,1.0,False,True,False,False,False,False,True,False
2450,m_64,p_86,2,0,83.0,45,missed chance,1.0,6.161590703706309,-0.3720677588581205,-21.317912275461556,2.0,True,False,False,False,False,False,True,False
2451,m_52,p_128,3,0,11.0,22,saved by keeper,1.0,24.44511403123332,-0.020455411650721712,-1.1720087557890866,2.0,False,True,False,False,False,False,True,False
2452,m_99,p_99,2,0,8.0,34,missed chance,1.0,25.19124054110873,0.00992424741519962,0.5686174917345546,1.0,False,False,False,True,False,False,True,False
2453,m_66,p_51,2,1,94.0,56,missed chance,1.0,19.58696760603846,-0.8124771331838972,-46.5515106823258,3.0,False,False,False,True,False,False,True,False
2454,m_151,p_56,3,0,43.0,27,saved by keeper,1.0,25.194961797946828,-0.019846540323499834,-1.137122998472744,1.0,False,False,False,True,False,False,True,False
2455,m_119,p_59,3,1,89.0,24,saved by keeper,1.0,17.77595285772327,-0.5961160157781371,-34.154931804241244,2.0,False,True,False,False,False,False,True,False
2456,m_208,p_91,2,0,59.0,36,missed chance,1.0,27.551987224154995,0.4798799494039257,27.49509577379643,2.0,False,False,False,True,False,False,True,False
2457,m_187,p_145,1,0,71.0,54,missed chance,1.0,10.384989167062237,0.4205708250770444,24.09693326324945,1.0,True,False,False,False,False,False,True,False
2458,m_201,p_107,3,1,30.0,37,blocked shot,1.0,14.947618539419583,-0.4483884702706435,-25.690766928835057,1.0,False,False,False,True,False,False,True,False
2459,m_220,p_130,7,1,48.0,45,missed chance,1.0,26.876011608867863,-0.1208475324671175,-6.924053574936022,1.0,False,False,False,True,True,False,False,False
2460,m_102,p_141,2,0,1.0,19,hit the post,1.0,10.17842816941791,0.19778091628552627,11.332011771390906,1.0,True,False,False,False,False,False,True,False
2461,m_108,p_7,3,1,5.0,32,blocked shot,1.0,31.62912897947081,0.24689569168103984,14.146081113286812,2.0,False,True,False,False,False,False,True,False
2462,m_124,p_75,3,1,50.0,7,missed chance,1.0,12.698759781962961,0.34042833230759184,19.5051066679021,1.0,False,True,False,False,False,False,True,False
